2026-09-07T18:01:44.3774402Z	1	1	
2026-09-07T18:01:45.5559118Z	1	1	
2026-09-07T18:01:46.6688477Z	1	1	
2026-09-07T18:01:47.7831262Z	1	1	
2026-09-07T18:01:48.8947329Z	1	1	
2026-09-07T18:01:50.6832653Z	1	1	
2026-09-07T18:01:52.2314026Z	1	1	
2026-09-07T18:01:53.5822975Z	1	1	
2026-09-07T18:01:54.8810201Z	1	1	
2026-09-07T18:01:56.9367964Z	1	1	
2026-09-07T18:01:59.0988780Z	1	1	
2026-09-07T18:02:00.7026382Z	1	1	
2026-09-07T18:02:02.8661502Z	1	1	
2026-09-07T18:02:04.5811075Z	1	1	
2026-09-07T18:02:06.5949693Z	1	1	
2026-09-07T18:02:09.0392571Z	-1	-1	WebException:Timeout
2026-09-07T18:02:13.0873451Z	1	1	
2026-09-07T18:02:14.4126148Z	1	1	
2026-09-07T18:02:16.6327696Z	1	1	
2026-09-07T18:02:18.0070474Z	1	1	
2026-09-07T18:02:19.3033750Z	1	1	
2026-09-07T18:02:20.4139048Z	1	1	
2026-09-07T18:02:21.5300118Z	1	1	
2026-09-07T18:02:22.6483164Z	1	1	
2026-09-07T18:02:23.7668597Z	1	1	
2026-09-07T18:02:24.8785734Z	1	1	
2026-09-07T18:02:25.9958249Z	1	1	
2026-09-07T18:02:27.1097461Z	1	1	
2026-09-07T18:02:28.2157488Z	1	1	
2026-09-07T18:02:29.3303277Z	1	1	
2026-09-07T18:02:30.4464046Z	1	1	
2026-09-07T18:02:31.5577812Z	1	1	
2026-09-07T18:02:32.6630487Z	0	1	
2026-09-07T18:02:33.7805320Z	1	1	
2026-09-07T18:02:34.9270653Z	1	1	
2026-09-07T18:02:36.2150819Z	1	1	
2026-09-07T18:02:37.3302496Z	1	1	
2026-09-07T18:02:38.4493094Z	1	1	
2026-09-07T18:02:39.5658013Z	1	1	
2026-09-07T18:02:40.6836634Z	1	1	
2026-09-07T18:02:41.8055881Z	1	1	
2026-09-07T18:02:42.9379868Z	1	1	
2026-09-07T18:02:44.0575383Z	1	1	
2026-09-07T18:02:45.1868356Z	1	1	
2026-09-07T18:02:46.3004346Z	1	1	
2026-09-07T18:02:47.4136384Z	1	1	
2026-09-07T18:02:48.5278258Z	1	1	
2026-09-07T18:02:49.6431260Z	1	1	
2026-09-07T18:02:50.7564433Z	1	1	
2026-09-07T18:02:51.8756866Z	1	1	
2026-09-07T18:02:52.9919101Z	1	1	
2026-09-07T18:02:54.1095731Z	1	1	
2026-09-07T18:02:55.2260981Z	1	1	
2026-09-07T18:02:56.3450916Z	1	1	
2026-09-07T18:02:57.4593294Z	1	1	
2026-09-07T18:02:58.5763488Z	1	1	
2026-09-07T18:02:59.6877149Z	1	1	
2026-09-07T18:03:00.8234204Z	1	1	
2026-09-07T18:03:01.9382827Z	1	1	
2026-09-07T18:03:03.0575436Z	1	1	
2026-09-07T18:03:04.1822768Z	1	1	
2026-09-07T18:03:05.3017541Z	1	1	
2026-09-07T18:03:06.4142076Z	1	1	
2026-09-07T18:03:07.5889841Z	1	1	
2026-09-07T18:03:08.7057543Z	1	1	
2026-09-07T18:03:09.8241522Z	1	1	
2026-09-07T18:03:10.9535554Z	1	1	
2026-09-07T18:03:12.0727100Z	1	1	
2026-09-07T18:03:13.1779782Z	1	1	
2026-09-07T18:03:14.2981830Z	1	1	
2026-09-07T18:03:15.4183636Z	1	1	
2026-09-07T18:03:16.5372215Z	1	1	
2026-09-07T18:03:17.6504106Z	1	1	
2026-09-07T18:03:18.7781888Z	1	1	
2026-09-07T18:03:19.8938521Z	1	1	
2026-09-07T18:03:21.0040449Z	1	1	
2026-09-07T18:03:22.1175056Z	1	1	
2026-09-07T18:03:23.2363507Z	1	1	
2026-09-07T18:03:24.3550693Z	1	1	
2026-09-07T18:03:25.4660677Z	1	1	
2026-09-07T18:03:26.5847442Z	1	1	
2026-09-07T18:03:27.7007036Z	1	1	
2026-09-07T18:03:28.8191526Z	1	1	
2026-09-07T18:03:29.9483472Z	1	1	
2026-09-07T18:03:31.0765672Z	1	1	
2026-09-07T18:03:32.1797628Z	1	1	
2026-09-07T18:03:33.2928917Z	1	1	
2026-09-07T18:03:34.4006569Z	1	1	
2026-09-07T18:03:35.5160210Z	1	1	
2026-09-07T18:03:36.6313782Z	1	1	
2026-09-07T18:03:37.7490633Z	1	1	
2026-09-07T18:03:38.8665489Z	1	1	
