2026-09-08T09:46:03.1525734Z	1	1	
2026-09-08T09:46:04.3664966Z	1	1	
2026-09-08T09:46:05.5326720Z	1	1	
2026-09-08T09:46:06.6672636Z	1	1	
2026-09-08T09:46:07.7842752Z	1	1	
2026-09-08T09:46:08.9536925Z	1	1	
2026-09-08T09:46:11.2550740Z	1	1	
2026-09-08T09:46:13.3878042Z	1	1	
2026-09-08T09:46:15.8411348Z	-1	-1	WebException:Timeout
2026-09-08T09:46:19.8761256Z	-1	-1	WebException:Timeout
2026-09-08T09:46:23.9101103Z	1	1	
2026-09-08T09:46:27.0819562Z	1	1	
2026-09-08T09:46:30.5046060Z	1	1	
2026-09-08T09:46:33.4040791Z	1	1	
2026-09-08T09:46:35.3892195Z	1	1	
2026-09-08T09:46:40.3460304Z	1	1	
2026-09-08T09:46:43.2398791Z	1	1	
2026-09-08T09:46:44.3662889Z	1	1	
2026-09-08T09:46:45.4830111Z	1	1	
2026-09-08T09:46:46.6173410Z	1	1	
2026-09-08T09:46:47.7351852Z	1	1	
2026-09-08T09:46:48.8529294Z	1	1	
2026-09-08T09:46:49.9696155Z	1	1	
2026-09-08T09:46:51.0877259Z	1	1	
2026-09-08T09:46:52.2059194Z	1	1	
2026-09-08T09:46:53.3204225Z	1	1	
2026-09-08T09:46:54.4403823Z	1	1	
2026-09-08T09:46:55.5579558Z	1	1	
2026-09-08T09:46:56.7054633Z	1	1	
2026-09-08T09:46:57.8268185Z	1	1	
2026-09-08T09:46:58.9442559Z	1	1	
2026-09-08T09:47:00.0615289Z	1	1	
2026-09-08T09:47:01.1792404Z	1	1	
2026-09-08T09:47:02.2939305Z	1	1	
2026-09-08T09:47:03.4127859Z	1	1	
2026-09-08T09:47:04.5654104Z	1	1	
2026-09-08T09:47:05.6830442Z	1	1	
2026-09-08T09:47:06.7991462Z	1	1	
2026-09-08T09:47:07.9015270Z	1	1	
2026-09-08T09:47:09.0193720Z	1	1	
2026-09-08T09:47:10.1372090Z	1	1	
2026-09-08T09:47:11.2541438Z	1	1	
2026-09-08T09:47:12.3705738Z	1	1	
2026-09-08T09:47:13.4893380Z	1	1	
2026-09-08T09:47:14.6074170Z	1	1	
2026-09-08T09:47:15.7236130Z	1	1	
2026-09-08T09:47:16.8421415Z	1	1	
2026-09-08T09:47:17.9566782Z	1	1	
2026-09-08T09:47:19.0775132Z	1	1	
2026-09-08T09:47:20.1949919Z	1	1	
2026-09-08T09:47:21.3123842Z	1	1	
2026-09-08T09:47:22.4301586Z	1	1	
2026-09-08T09:47:23.5643376Z	1	1	
2026-09-08T09:47:24.6783500Z	1	1	
2026-09-08T09:47:25.7997958Z	1	1	
2026-09-08T09:47:26.9171768Z	1	1	
2026-09-08T09:47:28.0347830Z	1	1	
2026-09-08T09:47:29.1526694Z	1	1	
2026-09-08T09:47:30.2867277Z	1	1	
2026-09-08T09:47:31.4043526Z	0	1	
2026-09-08T09:47:32.5219392Z	1	1	
2026-09-08T09:47:33.6547395Z	1	1	
2026-09-08T09:47:34.7736013Z	1	1	
2026-09-08T09:47:35.8910478Z	1	1	
2026-09-08T09:47:37.0136167Z	1	1	
2026-09-08T09:47:38.1261688Z	1	1	
2026-09-08T09:47:39.2437481Z	1	1	
2026-09-08T09:47:40.3613576Z	1	1	
2026-09-08T09:47:41.4789836Z	1	1	
2026-09-08T09:47:42.6083027Z	1	1	
2026-09-08T09:47:43.7293677Z	1	1	
2026-09-08T09:47:44.8483621Z	1	1	
2026-09-08T09:47:45.9646583Z	1	1	
2026-09-08T09:47:47.0836039Z	1	1	
2026-09-08T09:47:48.1948329Z	1	1	
2026-09-08T09:47:49.3188716Z	1	1	
2026-09-08T09:47:50.4369006Z	1	1	
2026-09-08T09:47:51.5525108Z	1	1	
2026-09-08T09:47:52.6714573Z	1	1	
2026-09-08T09:47:53.7891114Z	1	1	
2026-09-08T09:47:54.9065667Z	1	1	
2026-09-08T09:47:56.0243231Z	1	1	
2026-09-08T09:47:57.1408150Z	1	1	
2026-09-08T09:47:58.2502004Z	1	1	
2026-09-08T09:47:59.3605382Z	1	1	
2026-09-08T09:48:00.4778779Z	1	1	
2026-09-08T09:48:01.6294633Z	1	1	
2026-09-08T09:48:02.7463265Z	1	1	
2026-09-08T09:48:03.8641416Z	1	1	
2026-09-08T09:48:04.9815319Z	1	1	
2026-09-08T09:48:06.0992500Z	1	1	
2026-09-08T09:48:07.2324763Z	1	1	
2026-09-08T09:48:08.3508292Z	1	1	
2026-09-08T09:48:09.4687388Z	1	1	
2026-09-08T09:48:10.5864535Z	1	1	
2026-09-08T09:48:11.7024516Z	1	1	
2026-09-08T09:48:12.8214657Z	1	1	
2026-09-08T09:48:13.9388157Z	1	1	
2026-09-08T09:48:15.0564310Z	1	1	
2026-09-08T09:48:16.1902796Z	1	1	
2026-09-08T09:48:17.2917499Z	1	1	
2026-09-08T09:48:18.4087489Z	1	1	
2026-09-08T09:48:19.5267235Z	1	1	
2026-09-08T09:48:20.6277965Z	1	1	
2026-09-08T09:48:21.7454263Z	1	1	
2026-09-08T09:48:22.8962826Z	1	1	
2026-09-08T09:48:24.0294651Z	1	1	
2026-09-08T09:48:25.1329913Z	1	1	
2026-09-08T09:48:26.2490695Z	1	1	
2026-09-08T09:48:27.3651717Z	1	1	
2026-09-08T09:48:28.4844689Z	1	1	
2026-09-08T09:48:29.5989956Z	1	1	
2026-09-08T09:48:30.7182856Z	1	1	
2026-09-08T09:48:31.8385748Z	1	1	
2026-09-08T09:48:32.9539189Z	1	1	
2026-09-08T09:48:34.0694066Z	1	1	
2026-09-08T09:48:35.1883361Z	1	1	
2026-09-08T09:48:36.3064909Z	1	1	
2026-09-08T09:48:37.4248446Z	1	1	
2026-09-08T09:48:38.5757978Z	1	1	
