2026-09-07T18:24:50.7016184Z	1	1	
2026-09-07T18:24:51.9027861Z	1	1	
2026-09-07T18:24:53.0351866Z	1	1	
2026-09-07T18:24:54.1504317Z	1	1	
2026-09-07T18:24:55.2611052Z	1	1	
2026-09-07T18:24:56.3726392Z	1	1	
2026-09-07T18:24:57.5021501Z	1	1	
2026-09-07T18:24:58.6172839Z	1	1	
2026-09-07T18:24:59.7228423Z	1	1	
2026-09-07T18:25:00.8493728Z	1	1	
2026-09-07T18:25:01.9629155Z	1	1	
2026-09-07T18:25:03.0921452Z	1	1	
2026-09-07T18:25:04.2113206Z	1	1	
2026-09-07T18:25:05.3413160Z	1	1	
2026-09-07T18:25:06.4560756Z	1	1	
2026-09-07T18:25:07.5875785Z	1	1	
2026-09-07T18:25:08.7017715Z	0	1	
2026-09-07T18:25:09.8313482Z	1	1	
2026-09-07T18:25:10.9780915Z	1	1	
2026-09-07T18:25:12.1409842Z	1	1	
