2026-09-08T08:13:10.5011228Z	1	1	
2026-09-08T08:13:11.6922838Z	1	1	
2026-09-08T08:13:12.7966762Z	1	1	
2026-09-08T08:13:13.9087570Z	1	1	
2026-09-08T08:13:15.0099800Z	1	1	
2026-09-08T08:13:16.1382064Z	1	1	
2026-09-08T08:13:17.8627198Z	1	1	
2026-09-08T08:13:19.2989449Z	1	1	
2026-09-08T08:13:20.7158413Z	1	1	
2026-09-08T08:13:22.0544864Z	1	1	
2026-09-08T08:13:23.4848593Z	1	1	
2026-09-08T08:13:24.9782236Z	1	1	
2026-09-08T08:13:26.4761641Z	1	1	
2026-09-08T08:13:27.9264774Z	1	1	
2026-09-08T08:13:29.3695259Z	1	1	
2026-09-08T08:13:30.7926831Z	1	1	
2026-09-08T08:13:32.4336506Z	1	1	
2026-09-08T08:13:34.1768812Z	1	1	
2026-09-08T08:13:35.9610366Z	1	1	
2026-09-08T08:13:38.0634463Z	1	1	
2026-09-08T08:13:40.4310511Z	1	1	
2026-09-08T08:13:42.7338851Z	1	1	
2026-09-08T08:13:43.8517088Z	1	1	
2026-09-08T08:13:44.9693230Z	1	1	
2026-09-08T08:13:46.0821838Z	1	1	
2026-09-08T08:13:47.2032486Z	1	1	
2026-09-08T08:13:48.3219523Z	1	1	
2026-09-08T08:13:49.4367293Z	1	1	
2026-09-08T08:13:50.5404593Z	1	1	
2026-09-08T08:13:51.6546955Z	1	1	
2026-09-08T08:13:52.7934093Z	1	1	
2026-09-08T08:13:53.9125823Z	1	1	
2026-09-08T08:13:55.0819561Z	1	1	
2026-09-08T08:13:56.1951051Z	1	1	
2026-09-08T08:13:57.3299356Z	1	1	
2026-09-08T08:13:58.4516175Z	1	1	
2026-09-08T08:13:59.5645185Z	1	1	
2026-09-08T08:14:00.6820330Z	1	1	
2026-09-08T08:14:01.8001089Z	1	1	
2026-09-08T08:14:02.9169651Z	1	1	
2026-09-08T08:14:04.0331130Z	1	1	
2026-09-08T08:14:05.1349778Z	1	1	
2026-09-08T08:14:06.2534264Z	1	1	
2026-09-08T08:14:07.3755737Z	1	1	
2026-09-08T08:14:08.4877139Z	1	1	
2026-09-08T08:14:09.6117397Z	1	1	
2026-09-08T08:14:10.7236617Z	1	1	
2026-09-08T08:14:11.8387875Z	1	1	
2026-09-08T08:14:12.9589545Z	1	1	
2026-09-08T08:14:14.0932311Z	1	1	
2026-09-08T08:14:15.2107668Z	1	1	
2026-09-08T08:14:16.3273036Z	1	1	
2026-09-08T08:14:17.4460122Z	1	1	
2026-09-08T08:14:18.5663643Z	1	1	
2026-09-08T08:14:19.6811271Z	1	1	
2026-09-08T08:14:20.7991668Z	1	1	
2026-09-08T08:14:21.9330277Z	1	1	
2026-09-08T08:14:23.0338487Z	1	1	
2026-09-08T08:14:24.1681564Z	1	1	
2026-09-08T08:14:25.2859193Z	1	1	
2026-09-08T08:14:26.4033213Z	1	1	
2026-09-08T08:14:27.5209248Z	1	1	
2026-09-08T08:14:28.6385387Z	1	1	
2026-09-08T08:14:29.7497336Z	1	1	
2026-09-08T08:14:30.8555730Z	1	1	
2026-09-08T08:14:31.9901655Z	1	1	
2026-09-08T08:14:33.1086584Z	1	1	
2026-09-08T08:14:34.2289793Z	1	1	
2026-09-08T08:14:35.3475185Z	1	1	
2026-09-08T08:14:36.4591290Z	1	1	
2026-09-08T08:14:37.5793692Z	1	1	
2026-09-08T08:14:38.7352031Z	1	1	
2026-09-08T08:14:39.8645386Z	1	1	
2026-09-08T08:14:40.9822540Z	1	1	
2026-09-08T08:14:42.0930126Z	1	1	
2026-09-08T08:14:43.2172720Z	1	1	
2026-09-08T08:14:44.3347899Z	1	1	
2026-09-08T08:14:45.4692729Z	1	1	
2026-09-08T08:14:46.5868217Z	1	1	
2026-09-08T08:14:47.6955299Z	0	1	
2026-09-08T08:14:48.8262907Z	0	1	
2026-09-08T08:14:49.9565434Z	1	1	
2026-09-08T08:14:51.2564112Z	1	1	
2026-09-08T08:14:52.3875810Z	1	1	
2026-09-08T08:14:53.5148808Z	1	1	
2026-09-08T08:14:54.6266240Z	1	1	
2026-09-08T08:14:55.7481530Z	1	1	
2026-09-08T08:14:56.8842704Z	1	1	
2026-09-08T08:14:57.9960542Z	1	1	
2026-09-08T08:14:59.1042767Z	1	1	
2026-09-08T08:15:00.2148797Z	1	1	
2026-09-08T08:15:01.3325012Z	1	1	
2026-09-08T08:15:02.4496270Z	1	1	
2026-09-08T08:15:03.5705936Z	1	1	
2026-09-08T08:15:04.6874396Z	1	1	
2026-09-08T08:15:05.8180622Z	1	1	
2026-09-08T08:15:06.9364797Z	1	1	
2026-09-08T08:15:08.0529795Z	1	1	
2026-09-08T08:15:09.1705933Z	1	1	
2026-09-08T08:15:10.2892809Z	1	1	
2026-09-08T08:15:11.4069513Z	1	1	
2026-09-08T08:15:12.5196665Z	1	1	
2026-09-08T08:15:13.6421291Z	1	1	
2026-09-08T08:15:14.7596588Z	1	1	
2026-09-08T08:15:15.8759492Z	1	1	
2026-09-08T08:15:16.9934361Z	1	1	
2026-09-08T08:15:18.1064231Z	1	1	
2026-09-08T08:15:19.2170230Z	1	1	
2026-09-08T08:15:20.4143978Z	1	1	
2026-09-08T08:15:21.5378006Z	1	1	
2026-09-08T08:15:22.6661731Z	1	1	
2026-09-08T08:15:23.7813902Z	1	1	
2026-09-08T08:15:24.8924129Z	1	1	
2026-09-08T08:15:26.0022643Z	1	1	
2026-09-08T08:15:27.1352906Z	1	1	
2026-09-08T08:15:28.2543532Z	1	1	
2026-09-08T08:15:29.3695946Z	1	1	
2026-09-08T08:15:30.4952551Z	1	1	
2026-09-08T08:15:31.6141306Z	1	1	
2026-09-08T08:15:32.7400089Z	1	1	
2026-09-08T08:15:33.8639101Z	1	1	
2026-09-08T08:15:34.9878096Z	1	1	
2026-09-08T08:15:36.1093389Z	1	1	
2026-09-08T08:15:37.2270963Z	1	1	
2026-09-08T08:15:38.3487748Z	1	1	
2026-09-08T08:15:39.4737998Z	1	1	
2026-09-08T08:15:40.5977103Z	1	1	
2026-09-08T08:15:41.7186990Z	1	1	
2026-09-08T08:15:42.8331152Z	1	1	
2026-09-08T08:15:43.9492063Z	1	1	
2026-09-08T08:15:45.1013865Z	1	1	
2026-09-08T08:15:46.2436347Z	1	1	
2026-09-08T08:15:47.3700996Z	1	1	
2026-09-08T08:15:48.4956149Z	1	1	
2026-09-08T08:15:49.6216567Z	1	1	
2026-09-08T08:15:50.7392295Z	1	1	
2026-09-08T08:15:51.8575908Z	1	1	
2026-09-08T08:15:52.9656187Z	1	1	
2026-09-08T08:15:54.0861289Z	1	1	
2026-09-08T08:15:55.2000392Z	1	1	
