2026-09-07T18:28:19.9276593Z	1	1	
2026-09-07T18:28:21.0830434Z	1	1	
2026-09-07T18:28:22.2741678Z	1	1	
2026-09-07T18:28:23.3907152Z	1	1	
2026-09-07T18:28:24.5021963Z	1	1	
2026-09-07T18:28:25.6183262Z	1	1	
2026-09-07T18:28:26.7767681Z	1	1	
2026-09-07T18:28:27.8850288Z	1	1	
2026-09-07T18:28:28.9934691Z	1	1	
2026-09-07T18:28:30.1070393Z	1	1	
2026-09-07T18:28:31.2219734Z	0	1	
2026-09-07T18:28:32.3539380Z	0	1	
2026-09-07T18:28:33.4687906Z	1	1	
2026-09-07T18:28:34.5981932Z	1	1	
2026-09-07T18:28:35.7148497Z	1	1	
2026-09-07T18:28:36.8385929Z	1	1	
2026-09-07T18:28:37.9509967Z	1	1	
