2026-09-07T18:05:01.4900483Z	1	1	
2026-09-07T18:05:02.6939016Z	1	1	
2026-09-07T18:05:03.8113537Z	1	1	
2026-09-07T18:05:04.9254809Z	1	1	
2026-09-07T18:05:06.0453379Z	1	1	
2026-09-07T18:05:07.1628426Z	1	1	
2026-09-07T18:05:08.2840248Z	1	1	
2026-09-07T18:05:09.4124732Z	1	1	
2026-09-07T18:05:10.5293131Z	1	1	
2026-09-07T18:05:11.6476246Z	1	1	
2026-09-07T18:05:12.7583515Z	1	1	
2026-09-07T18:05:13.8813006Z	1	1	
2026-09-07T18:05:14.9971419Z	1	1	
2026-09-07T18:05:16.1142668Z	1	1	
2026-09-07T18:05:17.2261995Z	1	1	
2026-09-07T18:05:18.3301928Z	1	1	
2026-09-07T18:05:19.4767726Z	0	1	
2026-09-07T18:05:20.6073809Z	0	1	
2026-09-07T18:05:21.7304213Z	1	1	
2026-09-07T18:05:22.8782447Z	1	1	
2026-09-07T18:05:24.0120763Z	1	1	
2026-09-07T18:05:25.1296892Z	1	1	
2026-09-07T18:05:26.2457266Z	1	1	
2026-09-07T18:05:27.3755177Z	1	1	
2026-09-07T18:05:28.5070243Z	1	1	
2026-09-07T18:05:29.6212017Z	1	1	
2026-09-07T18:05:30.7217744Z	1	1	
2026-09-07T18:05:31.8394952Z	1	1	
2026-09-07T18:05:32.9541153Z	1	1	
2026-09-07T18:05:34.0701219Z	1	1	
2026-09-07T18:05:35.1862597Z	1	1	
2026-09-07T18:05:36.3091177Z	1	1	
2026-09-07T18:05:37.4284846Z	1	1	
2026-09-07T18:05:38.5423852Z	1	1	
2026-09-07T18:05:39.6604862Z	1	1	
2026-09-07T18:05:40.7734580Z	1	1	
2026-09-07T18:05:41.9086669Z	1	1	
2026-09-07T18:05:43.0303453Z	1	1	
2026-09-07T18:05:44.1480375Z	1	1	
2026-09-07T18:05:45.2684943Z	1	1	
2026-09-07T18:05:46.3834028Z	1	1	
