2026-09-07T17:42:51.2514449Z	1	1	
2026-09-07T17:42:52.4351712Z	1	1	
2026-09-07T17:42:53.5526726Z	1	1	
2026-09-07T17:42:54.6725249Z	1	1	
2026-09-07T17:42:55.7896600Z	1	1	
2026-09-07T17:42:56.9021619Z	1	1	
2026-09-07T17:42:58.0191774Z	1	1	
2026-09-07T17:42:59.1398823Z	1	1	
2026-09-07T17:43:00.2729194Z	1	1	
2026-09-07T17:43:01.3853883Z	1	1	
2026-09-07T17:43:02.5032069Z	0	1	
2026-09-07T17:43:03.6209734Z	0	1	
2026-09-07T17:43:04.7338654Z	1	1	
2026-09-07T17:43:05.8790955Z	1	1	
2026-09-07T17:43:06.9911790Z	1	1	
2026-09-07T17:43:08.1122572Z	1	1	
2026-09-07T17:43:09.2361962Z	1	1	
